,PLVAR,OTYPE,OBJID,SUBTY,ISTAT,BEGDA,ENDDA,VARYF,SEQNR,INFTY,OTJID,AEDTM,UNAME,REASN,HISTO,ITXNR,CC_ID,CC_TYPE,CC_INDEX,TABNR,ODQ_CHANGEMODE,ODQ_ENTITYCNTR,LOAD_DATE
20192,01,OF,50011158,,1,2018-09-12,9999-12-31,,004,1846,OF50011158,2018-09-12,20032142,,,00000000,0000000002,IC,004,RP3-----100A00000000000000043027,,0,2019-07-29 19:49:57.513
20193,01,OF,50011158,,1,2018-09-12,9999-12-31,,005,1846,OF50011158,2018-09-12,20032142,,,00000000,0000000002,IC,005,RP3-----100A00000000000000043028,,0,2019-07-29 19:49:57.513
20194,01,OF,50011158,,1,2018-09-12,9999-12-31,,006,1846,OF50011158,2018-09-12,20032142,,,00000000,0000000001,RC,002,RP3-----100A00000000000000043029,,0,2019-07-29 19:49:57.513
20195,01,OF,50011158,,1,2018-09-12,9999-12-31,,007,1846,OF50011158,2018-09-12,20032142,,,00000000,0000000001,RC,003,RP3-----100A00000000000000043030,,0,2019-07-29 19:49:57.513
20196,01,OF,50011158,,1,2018-09-12,9999-12-31,,008,1846,OF50011158,2018-09-12,20032142,,,00000000,0000000002,IC,006,RP3-----100A00000000000000043037,,0,2019-07-29 19:49:57.513
20197,01,OF,50011159,,1,2018-09-06,2018-09-06,,000,1846,OF50011159,2018-09-07,20032142,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042881,,0,2019-07-29 19:49:57.513
20198,01,OF,50011160,,1,2018-09-06,2018-09-06,,001,1846,OF50011160,2018-09-07,20032142,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042878,,0,2019-07-29 19:49:57.513
20199,01,OF,50011160,,1,2018-09-06,2018-09-06,,002,1846,OF50011160,2018-09-07,20032142,,,00000000,0000000004,RC,001,RP3-----100A00000000000000042880,,0,2019-07-29 19:49:57.513
20200,01,OF,50011160,,1,2018-09-07,2018-09-07,,005,1846,OF50011160,2018-09-08,20101177,,,00000000,0000000002,IC,002,RP3-----100A00000000000000042894,,0,2019-07-29 19:49:57.513
20201,01,OF,50011160,,1,2018-09-07,2018-12-06,,004,1846,OF50011160,2018-12-06,20101177,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042893,,0,2019-07-29 19:49:57.513
20202,01,OF,50011160,,1,2018-09-07,2018-12-06,,006,1846,OF50011160,2018-12-06,20101177,,,00000000,0000000002,RC,001,RP3-----100A00000000000000042895,,0,2019-07-29 19:49:57.513
20203,01,OF,50011161,,1,2018-08-29,9999-12-31,,000,1846,OF50011161,2018-08-29,20063544,,,00000000,0000000009,RC,001,RP3-----100A00000000000000042743,,0,2019-07-29 19:49:57.513
20204,01,OF,50011161,,1,2018-08-29,9999-12-31,,001,1846,OF50011161,2018-08-29,20063544,,,00000000,0000000002,RC,002,RP3-----100A00000000000000042744,,0,2019-07-29 19:49:57.513
20205,01,OF,50011161,,1,2018-08-29,9999-12-31,,002,1846,OF50011161,2018-08-29,20063544,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042745,,0,2019-07-29 19:49:57.513
20206,01,OF,50011170,,1,2018-09-03,2019-04-02,,000,1846,OF50011170,2019-04-03,20012379,,,00000000,0000000008,RC,001,RP3-----100A00000000000000042783,,0,2019-07-29 19:49:57.513
20207,01,OF,50011170,,1,2018-09-03,2019-04-02,,001,1846,OF50011170,2019-04-03,20012379,,,00000000,0000000002,RC,002,RP3-----100A00000000000000042784,,0,2019-07-29 19:49:57.513
20208,01,OF,50011170,,1,2018-09-03,2019-04-02,,003,1846,OF50011170,2019-04-03,20012379,,,00000000,0000000011,IC,001,RP3-----100A00000000000000042786,,0,2019-07-29 19:49:57.513
20209,01,OF,50011170,,1,2018-09-03,2019-04-02,,004,1846,OF50011170,2019-04-03,20012379,,,00000000,0000000003,IC,002,RP3-----100A00000000000000042787,,0,2019-07-29 19:49:57.513
20210,01,OF,50011170,,1,2018-09-03,2019-04-02,,005,1846,OF50011170,2019-04-03,20012379,,,00000000,0000000011,IC,003,RP3-----100A00000000000000042788,,0,2019-07-29 19:49:57.513
20211,01,OF,50011170,,1,2018-09-03,2019-04-02,,007,1846,OF50011170,2019-04-03,20012379,,,00000000,0000000005,RC,003,RP3-----100A00000000000000042790,,0,2019-07-29 19:49:57.513
20212,01,OF,50011195,,1,2018-09-03,2018-11-11,,001,1846,OF50011195,2018-11-12,20105631,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042798,,0,2019-07-29 19:49:57.513
20213,01,OF,50011195,,1,2018-09-03,9999-12-31,,000,1846,OF50011195,2018-09-03,20094291,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042797,,0,2019-07-29 19:49:57.513
20214,01,OF,50011195,,1,2018-11-12,2018-12-06,,000,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000002,IC,001,RP3-----100A00000000000000044441,,0,2019-07-29 19:49:57.513
20215,01,OF,50011195,,1,2018-12-07,9999-12-31,,000,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000009,RC,002,RP3-----100A00000000000000044725,,0,2019-07-29 19:49:57.513
20216,01,OF,50011195,,1,2018-12-07,9999-12-31,,001,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000009,RC,003,RP3-----100A00000000000000044726,,0,2019-07-29 19:49:57.513
20217,01,OF,50011195,,1,2018-12-07,9999-12-31,,002,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000009,RC,004,RP3-----100A00000000000000044727,,0,2019-07-29 19:49:57.513
20218,01,OF,50011195,,1,2018-12-07,9999-12-31,,003,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000002,RC,005,RP3-----100A00000000000000044728,,0,2019-07-29 19:49:57.513
20219,01,OF,50011195,,1,2018-12-07,9999-12-31,,004,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000009,RC,006,RP3-----100A00000000000000044729,,0,2019-07-29 19:49:57.513
20220,01,OF,50011195,,1,2018-12-07,9999-12-31,,005,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000002,IC,002,RP3-----100A00000000000000044730,,0,2019-07-29 19:49:57.513
20221,01,OF,50011195,,1,2018-12-07,9999-12-31,,006,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000011,IC,003,RP3-----100A00000000000000044731,,0,2019-07-29 19:49:57.513
20222,01,OF,50011195,,1,2018-12-07,9999-12-31,,007,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000002,IC,004,RP3-----100A00000000000000044732,,0,2019-07-29 19:49:57.513
20223,01,OF,50011195,,1,2018-12-07,9999-12-31,,008,1846,OF50011195,2018-12-07,20105631,,,00000000,0000000002,IC,005,RP3-----100A00000000000000044733,,0,2019-07-29 19:49:57.513
20224,01,OF,50011195,,1,2019-06-20,9999-12-31,,000,1846,OF50011195,2019-06-20,20105631,,,00000000,0000000002,RC,007,RP3-----100A00000000000000048819,,0,2019-07-29 19:49:57.513
20225,01,OF,50011195,,1,2019-06-20,9999-12-31,,001,1846,OF50011195,2019-06-20,20105631,,,00000000,0000000009,RC,008,RP3-----100A00000000000000048820,,0,2019-07-29 19:49:57.513
20226,01,OF,50011197,,1,2018-09-04,2018-09-10,,000,1846,OF50011197,2018-09-11,20094228,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042809,,0,2019-07-29 19:49:57.513
20227,01,OF,50011197,,1,2018-09-04,9999-12-31,,001,1846,OF50011197,2018-09-04,20094228,,,00000000,0000000001,IC,001,RP3-----100A00000000000000042810,,0,2019-07-29 19:49:57.513
20228,01,OF,50011197,,1,2018-09-04,9999-12-31,,002,1846,OF50011197,2018-09-04,20094228,,,00000000,0000000002,IC,002,RP3-----100A00000000000000042811,,0,2019-07-29 19:49:57.513
20229,01,OF,50011197,,1,2018-09-11,9999-12-31,,000,1846,OF50011197,2018-09-11,20094228,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042963,,0,2019-07-29 19:49:57.513
20230,01,OF,50011197,,1,2018-09-11,9999-12-31,,001,1846,OF50011197,2018-09-11,20094228,,,00000000,0000000001,RC,002,RP3-----100A00000000000000042964,,0,2019-07-29 19:49:57.513
20231,01,OF,50011197,,1,2018-09-11,9999-12-31,,002,1846,OF50011197,2018-09-11,20094228,,,00000000,0000000001,RC,003,RP3-----100A00000000000000042965,,0,2019-07-29 19:49:57.513
20232,01,OF,50011198,,1,2018-09-04,9999-12-31,,000,1846,OF50011198,2018-09-04,20094228,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042813,,0,2019-07-29 19:49:57.513
20233,01,OF,50011198,,1,2018-09-04,9999-12-31,,001,1846,OF50011198,2018-09-04,20094228,,,00000000,0000000001,RC,002,RP3-----100A00000000000000042814,,0,2019-07-29 19:49:57.513
20234,01,OF,50011198,,1,2018-09-04,9999-12-31,,002,1846,OF50011198,2018-09-04,20094228,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042815,,0,2019-07-29 19:49:57.513
20235,01,OF,50011201,,1,2018-09-05,2018-10-29,,005,1846,OF50011201,2018-10-30,20101177,,,00000000,0000000002,IC,002,RP3-----100A00000000000000042824,,0,2019-07-29 19:49:57.513
20236,01,OF,50011201,,1,2018-09-05,2019-02-10,,000,1846,OF50011201,2019-02-10,20101177,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042819,,0,2019-07-29 19:49:57.513
20237,01,OF,50011201,,1,2018-09-05,2019-02-10,,001,1846,OF50011201,2019-02-10,20101177,,,00000000,0000000002,RC,002,RP3-----100A00000000000000042820,,0,2019-07-29 19:49:57.513
20238,01,OF,50011201,,1,2018-09-05,2019-02-10,,002,1846,OF50011201,2019-02-10,20101177,,,00000000,0000000002,RC,003,RP3-----100A00000000000000042821,,0,2019-07-29 19:49:57.513
20239,01,OF,50011201,,1,2018-09-05,2019-02-10,,003,1846,OF50011201,2019-02-10,20101177,,,00000000,0000000002,RC,004,RP3-----100A00000000000000042822,,0,2019-07-29 19:49:57.513
20240,01,OF,50011201,,1,2018-09-05,2019-02-10,,004,1846,OF50011201,2019-02-10,20101177,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042823,,0,2019-07-29 19:49:57.513
20241,01,OF,50011201,,1,2018-09-05,2019-02-10,,006,1846,OF50011201,2019-02-10,20101177,,,00000000,0000000003,IC,003,RP3-----100A00000000000000042825,,0,2019-07-29 19:49:57.513
20242,01,OF,50011201,,1,2018-10-30,2019-02-10,,000,1846,OF50011201,2019-02-10,20101177,,,00000000,0000000002,IC,002,RP3-----100A00000000000000044052,,0,2019-07-29 19:49:57.513
20243,01,OF,50011201,,1,2018-10-30,2019-02-10,,001,1846,OF50011201,2019-02-10,20101177,,,00000000,0000000005,IC,004,RP3-----100A00000000000000044053,,0,2019-07-29 19:49:57.513
20244,01,OF,50011202,,1,2018-09-05,2019-02-10,,000,1846,OF50011202,2019-02-10,20101177,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042828,,0,2019-07-29 19:49:57.513
20245,01,OF,50011202,,1,2018-09-05,2019-02-10,,001,1846,OF50011202,2019-02-10,20101177,,,00000000,0000000001,RC,002,RP3-----100A00000000000000042829,,0,2019-07-29 19:49:57.513
20246,01,OF,50011202,,1,2018-09-05,2019-02-10,,002,1846,OF50011202,2019-02-10,20101177,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042830,,0,2019-07-29 19:49:57.513
20247,01,OF,50011203,,1,2018-09-06,2018-12-05,,000,1846,OF50011203,2018-12-06,20101177,,,00000000,0000000002,RC,001,RP3-----100A00000000000000042834,,0,2019-07-29 19:49:57.513
20248,01,OF,50011203,,1,2018-09-06,9999-12-31,,001,1846,OF50011203,2018-09-06,20032142,,,00000000,0000000005,IC,001,RP3-----100A00000000000000042835,,0,2019-07-29 19:49:57.513
20249,01,OF,50011203,,1,2018-09-06,9999-12-31,,002,1846,OF50011203,2018-09-06,20032142,,,00000000,0000000002,IC,002,RP3-----100A00000000000000042836,,0,2019-07-29 19:49:57.513
20250,01,OF,50011203,,1,2018-12-06,9999-12-31,,000,1846,OF50011203,2018-12-06,20101177,,,00000000,0000000004,RC,001,RP3-----100A00000000000000044719,,0,2019-07-29 19:49:57.513
20251,01,OF,50011204,,1,2018-09-06,2019-04-16,,000,1846,OF50011204,2019-04-16,20094228,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042839,,0,2019-07-29 19:49:57.513
20252,01,OF,50011204,,1,2018-09-06,2019-04-16,,001,1846,OF50011204,2019-04-16,20094228,,,00000000,0000000002,RC,002,RP3-----100A00000000000000042840,,0,2019-07-29 19:49:57.513
20253,01,OF,50011204,,1,2018-09-06,2019-04-16,,002,1846,OF50011204,2019-04-16,20094228,,,00000000,0000000001,RC,003,RP3-----100A00000000000000042841,,0,2019-07-29 19:49:57.513
20254,01,OF,50011204,,1,2018-09-06,2019-04-16,,003,1846,OF50011204,2019-04-16,20094228,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042842,,0,2019-07-29 19:49:57.513
20255,01,OF,50011204,,1,2018-09-06,2019-04-16,,004,1846,OF50011204,2019-04-16,20094228,,,00000000,0000000002,IC,002,RP3-----100A00000000000000042843,,0,2019-07-29 19:49:57.513
20256,01,OF,50011204,,1,2018-09-06,2019-04-16,,005,1846,OF50011204,2019-04-16,20094228,,,00000000,0000000011,IC,003,RP3-----100A00000000000000042844,,0,2019-07-29 19:49:57.513
20257,01,OF,50011205,,1,2018-09-06,2019-04-02,,000,1846,OF50011205,2019-04-02,20094228,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042847,,0,2019-07-29 19:49:57.513
20258,01,OF,50011205,,1,2018-09-06,2019-04-02,,001,1846,OF50011205,2019-04-02,20094228,,,00000000,0000000001,RC,002,RP3-----100A00000000000000042848,,0,2019-07-29 19:49:57.513
20259,01,OF,50011205,,1,2018-09-06,2019-04-02,,002,1846,OF50011205,2019-04-02,20094228,,,00000000,0000000001,RC,003,RP3-----100A00000000000000042849,,0,2019-07-29 19:49:57.513
20260,01,OF,50011205,,1,2018-09-06,2019-04-02,,003,1846,OF50011205,2019-04-02,20094228,,,00000000,0000000001,IC,001,RP3-----100A00000000000000042850,,0,2019-07-29 19:49:57.513
20261,01,OF,50011205,,1,2018-09-06,2019-04-02,,004,1846,OF50011205,2019-04-02,20094228,,,00000000,0000000002,IC,002,RP3-----100A00000000000000042851,,0,2019-07-29 19:49:57.513
20262,01,OF,50011205,,1,2018-09-06,2019-04-02,,005,1846,OF50011205,2019-04-02,20094228,,,00000000,0000000002,IC,003,RP3-----100A00000000000000042852,,0,2019-07-29 19:49:57.513
20263,01,OF,50011208,,1,2018-09-11,2019-01-17,,000,1846,OF50011208,2019-01-17,20101177,,,00000000,0000000002,RC,001,RP3-----100A00000000000000042932,,0,2019-07-29 19:49:57.513
20264,01,OF,50011208,,1,2018-09-11,2019-01-17,,002,1846,OF50011208,2019-01-17,20101177,,,00000000,0000000002,RC,003,RP3-----100A00000000000000042934,,0,2019-07-29 19:49:57.513
20265,01,OF,50011208,,1,2018-09-11,2019-01-17,,003,1846,OF50011208,2019-01-17,20101177,,,00000000,0000000001,RC,004,RP3-----100A00000000000000042935,,0,2019-07-29 19:49:57.513
20266,01,OF,50011208,,1,2018-09-11,2019-01-17,,004,1846,OF50011208,2019-01-17,20101177,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042936,,0,2019-07-29 19:49:57.513
20267,01,OF,50011208,,1,2018-09-11,2019-01-17,,005,1846,OF50011208,2019-01-17,20101177,,,00000000,0000000003,IC,002,RP3-----100A00000000000000042937,,0,2019-07-29 19:49:57.513
20268,01,OF,50011208,,1,2018-09-11,2019-01-17,,008,1846,OF50011208,2019-01-17,20101177,,,00000000,0000000002,IC,004,RP3-----100A00000000000000042940,,0,2019-07-29 19:49:57.513
20269,01,OF,50011208,,1,2018-09-11,2019-01-17,,009,1846,OF50011208,2019-01-17,20101177,,,00000000,0000000001,RC,002,RP3-----100A00000000000000042941,,0,2019-07-29 19:49:57.513
20270,01,OF,50011208,,1,2018-09-11,2019-01-17,,010,1846,OF50011208,2019-01-17,20101177,,,00000000,0000000001,RC,005,RP3-----100A00000000000000042942,,0,2019-07-29 19:49:57.513
20271,01,OF,50011209,,1,2018-09-11,2018-09-17,,002,1846,OF50011209,2018-09-18,20032142,,,00000000,0000000004,RC,005,RP3-----100A00000000000000042951,,0,2019-07-29 19:49:57.513
20272,01,OF,50011209,,1,2018-09-11,2018-09-17,,003,1846,OF50011209,2018-09-18,20032142,,,00000000,0000000011,IC,005,RP3-----100A00000000000000042952,,0,2019-07-29 19:49:57.513
20273,01,OF,50011209,,1,2018-09-11,2018-09-17,,004,1846,OF50011209,2018-09-18,20032142,,,00000000,0000000007,IC,006,RP3-----100A00000000000000042966,,0,2019-07-29 19:49:57.513
20274,01,OF,50011209,,1,2018-09-18,2018-10-03,,002,1846,OF50011209,2018-10-04,20101177,,,00000000,0000000001,IC,007,RP3-----100A00000000000000043274,,0,2019-07-29 19:49:57.513
20275,01,OF,50011209,,1,2018-09-18,2018-10-31,,001,1846,OF50011209,2018-11-01,20032142,,,00000000,0000000001,RC,005,RP3-----100A00000000000000043273,,0,2019-07-29 19:49:57.513
20276,01,OF,50011209,,1,2018-09-18,2018-11-01,,000,1846,OF50011209,2018-11-01,20032142,,,00000000,0000000007,IC,006,RP3-----100A00000000000000043272,,0,2019-07-29 19:49:57.513
20277,01,OF,50011209,,1,2018-09-18,2018-11-01,,003,1846,OF50011209,2018-11-01,20032142,,,00000000,0000000001,RC,006,RP3-----100A00000000000000043275,,0,2019-07-29 19:49:57.513
20278,01,OF,50011209,,1,2018-10-04,2018-11-01,,000,1846,OF50011209,2018-11-01,20032142,,,00000000,0000000001,IC,007,RP3-----100A00000000000000043782,,0,2019-07-29 19:49:57.513
20279,01,OF,50011209,,1,2018-10-04,2018-11-01,,001,1846,OF50011209,2018-11-01,20032142,,,00000000,0000000007,IC,008,RP3-----100A00000000000000043783,,0,2019-07-29 19:49:57.513
20280,01,OF,50011224,,1,2018-09-11,2018-10-01,,000,1846,OF50011224,2018-10-02,20032142,,,00000000,0000000001,RC,001,RP3-----100A00000000000000042989,,0,2019-07-29 19:49:57.513
20281,01,OF,50011224,,1,2018-09-11,9999-12-31,,001,1846,OF50011224,2018-09-11,20032142,,,00000000,0000000002,IC,001,RP3-----100A00000000000000042990,,0,2019-07-29 19:49:57.513
20282,01,OF,50011224,,1,2018-10-02,9999-12-31,,001,1846,OF50011224,2018-10-02,20032142,,,00000000,0000000003,IC,002,RP3-----100A00000000000000043660,,0,2019-07-29 19:49:57.513
20283,01,OF,50011224,,1,2018-10-02,9999-12-31,,002,1846,OF50011224,2018-10-02,20032142,,,00000000,0000000001,RC,001,RP3-----100A00000000000000043662,,0,2019-07-29 19:49:57.513
20284,01,OF,50011227,,1,2018-09-12,2018-11-05,,002,1846,OF50011227,2018-11-06,20101177,,,00000000,0000000001,RC,002,RP3-----100A00000000000000043018,,0,2019-07-29 19:49:57.513
20285,01,OF,50011227,,1,2018-09-12,9999-12-31,,001,1846,OF50011227,2018-09-12,20032142,,,00000000,0000000001,RC,001,RP3-----100A00000000000000043017,,0,2019-07-29 19:49:57.513
20286,01,OF,50011227,,1,2018-09-12,9999-12-31,,003,1846,OF50011227,2018-09-12,20032142,,,00000000,0000000005,IC,001,RP3-----100A00000000000000043019,,0,2019-07-29 19:49:57.513
20287,01,OF,50011227,,1,2018-09-12,9999-12-31,,004,1846,OF50011227,2018-09-12,20032142,,,00000000,0000000002,IC,002,RP3-----100A00000000000000043020,,0,2019-07-29 19:49:57.513
20288,01,OF,50011227,,1,2018-09-12,9999-12-31,,005,1846,OF50011227,2018-09-12,20032142,,,00000000,0000000002,IC,003,RP3-----100A00000000000000043021,,0,2019-07-29 19:49:57.513
20289,01,OF,50011227,,1,2018-09-12,9999-12-31,,006,1846,OF50011227,2018-09-12,20032142,,,00000000,0000000002,IC,004,RP3-----100A00000000000000043022,,0,2019-07-29 19:49:57.513
20290,01,OF,50011227,,1,2018-09-12,9999-12-31,,007,1846,OF50011227,2018-09-12,20032142,,,00000000,0000000002,IC,005,RP3-----100A00000000000000043023,,0,2019-07-29 19:49:57.513
20291,01,OF,50011227,,1,2018-11-06,9999-12-31,,000,1846,OF50011227,2018-11-06,20101177,,,00000000,0000000001,RC,002,RP3-----100A00000000000000044324,,0,2019-07-29 19:49:57.513
20292,01,OF,50011228,,1,2018-09-12,9999-12-31,,001,1846,OF50011228,2018-09-12,20032142,,,00000000,0000000001,RC,001,RP3-----100A00000000000000043007,,0,2019-07-29 19:49:57.513
20293,01,OF,50011228,,1,2018-09-12,9999-12-31,,002,1846,OF50011228,2018-09-12,20032142,,,00000000,0000000001,RC,002,RP3-----100A00000000000000043008,,0,2019-07-29 19:49:57.513
20294,01,OF,50011228,,1,2018-09-12,9999-12-31,,003,1846,OF50011228,2018-09-12,20032142,,,00000000,0000000001,RC,003,RP3-----100A00000000000000043009,,0,2019-07-29 19:49:57.513
20295,01,OF,50011228,,1,2018-09-12,9999-12-31,,004,1846,OF50011228,2018-09-12,20032142,,,00000000,0000000002,IC,001,RP3-----100A00000000000000043010,,0,2019-07-29 19:49:57.513
20296,01,OF,50011228,,1,2018-09-12,9999-12-31,,005,1846,OF50011228,2018-09-12,20032142,,,00000000,0000000002,IC,002,RP3-----100A00000000000000043011,,0,2019-07-29 19:49:57.513
20297,01,OF,50011228,,1,2018-09-12,9999-12-31,,006,1846,OF50011228,2018-09-12,20032142,,,00000000,0000000002,IC,003,RP3-----100A00000000000000043012,,0,2019-07-29 19:49:57.513
20298,01,OF,50011228,,1,2018-09-13,9999-12-31,,000,1846,OF50011228,2018-09-13,20032142,,,00000000,0000000002,IC,004,RP3-----100A00000000000000043052,,0,2019-07-29 19:49:57.513
20299,01,OF,50011230,,1,2018-09-12,9999-12-31,,001,1846,OF50011230,2018-09-12,20032142,,,00000000,0000000004,RC,001,RP3-----100A00000000000000043016,,0,2019-07-29 19:49:57.513
20300,01,OF,50011230,,1,2018-11-06,9999-12-31,,000,1846,OF50011230,2018-11-06,20101177,,,00000000,0000000001,RC,002,RP3-----100A00000000000000044327,,0,2019-07-29 19:49:57.513
20301,01,OF,50011230,,1,2018-11-06,9999-12-31,,001,1846,OF50011230,2018-11-06,20101177,,,00000000,0000000002,IC,001,RP3-----100A00000000000000044328,,0,2019-07-29 19:49:57.513
20302,01,OF,50011230,,1,2018-11-06,9999-12-31,,002,1846,OF50011230,2018-11-06,20101177,,,00000000,0000000002,IC,002,RP3-----100A00000000000000044329,,0,2019-07-29 19:49:57.513
20303,01,OF,50011230,,1,2018-11-06,9999-12-31,,003,1846,OF50011230,2018-11-06,20101177,,,00000000,0000000003,IC,003,RP3-----100A00000000000000044330,,0,2019-07-29 19:49:57.513
20304,01,OF,50011231,,1,2018-09-12,2018-09-12,,002,1846,OF50011231,2018-09-13,20101177,,,00000000,0000000004,RC,003,RP3-----100A00000000000000043033,,0,2019-07-29 19:49:57.513
20305,01,OF,50011231,,1,2018-09-12,2019-06-21,,000,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000004,RC,001,RP3-----100A00000000000000043004,,0,2019-07-29 19:49:57.513
20306,01,OF,50011231,,1,2018-09-12,2019-06-21,,001,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000004,RC,002,RP3-----100A00000000000000043032,,0,2019-07-29 19:49:57.513
20307,01,OF,50011231,,1,2018-09-12,2019-06-21,,003,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000005,IC,001,RP3-----100A00000000000000043034,,0,2019-07-29 19:49:57.513
20308,01,OF,50011231,,1,2018-09-12,2019-06-21,,004,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000003,IC,002,RP3-----100A00000000000000043035,,0,2019-07-29 19:49:57.513
20309,01,OF,50011231,,1,2018-09-12,2019-06-21,,005,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000002,IC,003,RP3-----100A00000000000000043036,,0,2019-07-29 19:49:57.513
20310,01,OF,50011231,,1,2018-09-13,2019-06-21,,000,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000003,IC,004,RP3-----100A00000000000000043051,,0,2019-07-29 19:49:57.513
20311,01,OF,50011231,,1,2018-09-13,2019-06-21,,001,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000004,RC,003,RP3-----100A00000000000000043065,,0,2019-07-29 19:49:57.513
20312,01,OF,50011231,,1,2018-09-27,2019-06-21,,002,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000004,RC,004,RP3-----100A00000000000000043590,,0,2019-07-29 19:49:57.513
20313,01,OF,50011231,,1,2019-04-24,2019-06-21,,000,1846,OF50011231,2019-06-21,20101177,,,00000000,0000000002,IC,005,RP3-----100A00000000000000047617,,0,2019-07-29 19:49:57.513
20314,01,OF,50011237,,1,2018-09-13,2019-02-14,,000,1846,OF50011237,2019-02-07,20099125,,,00000000,0000000002,RC,001,RP3-----100A00000000000000043039,,0,2019-07-29 19:49:57.513
20315,01,OF,50011237,,1,2018-09-13,2019-02-14,,001,1846,OF50011237,2019-02-07,20099125,,,00000000,0000000011,IC,001,RP3-----100A00000000000000043040,,0,2019-07-29 19:49:57.513
20316,01,OF,50011237,,1,2018-09-13,2019-02-14,,002,1846,OF50011237,2019-02-07,20099125,,,00000000,0000000002,IC,002,RP3-----100A00000000000000043041,,0,2019-07-29 19:49:57.513
20317,01,OF,50011239,,1,2018-09-13,2019-02-14,,000,1846,OF50011239,2019-02-07,20099125,,,00000000,0000000011,IC,001,RP3-----100A00000000000000043045,,0,2019-07-29 19:49:57.513
20318,01,OF,50011239,,1,2018-09-13,2019-02-14,,001,1846,OF50011239,2019-02-07,20099125,,,00000000,0000000002,IC,002,RP3-----100A00000000000000043046,,0,2019-07-29 19:49:57.513
20319,01,OF,50011240,,1,2018-09-13,9999-12-31,,000,1846,OF50011240,2018-09-13,20099125,,,00000000,0000000002,RC,001,RP3-----100A00000000000000043048,,0,2019-07-29 19:49:57.513
20320,01,OF,50011240,,1,2018-09-13,9999-12-31,,001,1846,OF50011240,2018-09-13,20099125,,,00000000,0000000011,IC,001,RP3-----100A00000000000000043049,,0,2019-07-29 19:49:57.513
20321,01,OF,50011240,,1,2018-09-13,9999-12-31,,002,1846,OF50011240,2018-09-13,20099125,,,00000000,0000000002,IC,002,RP3-----100A00000000000000043050,,0,2019-07-29 19:49:57.513
20322,01,OF,50011241,,1,2018-09-13,2018-10-03,,001,1846,OF50011241,2018-10-04,20032142,,,00000000,0000000002,IC,001,RP3-----100A00000000000000043055,,0,2019-07-29 19:49:57.513
20323,01,OF,50011241,,1,2018-09-13,2018-11-05,,004,1846,OF50011241,2018-11-06,20101177,,,00000000,0000000001,RC,002,RP3-----100A00000000000000043063,,0,2019-07-29 19:49:57.513
20324,01,OF,50011241,,1,2018-09-13,2019-04-23,,003,1846,OF50011241,2019-04-24,20110456,,,00000000,0000000002,IC,003,RP3-----100A00000000000000043057,,0,2019-07-29 19:49:57.513
20325,01,OF,50011241,,1,2018-09-13,9999-12-31,,002,1846,OF50011241,2018-09-13,20032142,,,00000000,0000000002,IC,002,RP3-----100A00000000000000043056,,0,2019-07-29 19:49:57.513
20326,01,OF,50011241,,1,2018-10-04,2019-04-23,,000,1846,OF50011241,2019-04-24,20110456,,,00000000,0000000002,IC,004,RP3-----100A00000000000000043741,,0,2019-07-29 19:49:57.513
20327,01,OF,50011241,,1,2018-11-06,9999-12-31,,000,1846,OF50011241,2018-11-06,20101177,,,00000000,0000000001,RC,002,RP3-----100A00000000000000044322,,0,2019-07-29 19:49:57.513
20328,01,OF,50011241,,1,2019-04-24,9999-12-31,,000,1846,OF50011241,2019-04-24,20110456,,,00000000,0000000002,IC,004,RP3-----100A00000000000000047619,,0,2019-07-29 19:49:57.513
